,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS10c,SBS10d,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22a,SBS22b,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40a,SBS40b,SBS40c,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,SBS91,SBS92,SBS93,SBS94,SBS95,SBS96,SBS97,SBS98,SBS99
SBS21,0.034732576950705196,0.010430829188803892,0.29153373933309035,0.07663625071218061,0.3606021900449681,0.07535560730940605,0.016107133027198683,0.03806385637338805,0.10534431294864821,0.5019341877232614,0.10227186901013785,0.23463630251597034,0.015107985182591821,0.047318854518334286,0.1782462540886698,0.032856929977465366,0.045372433717587035,0.6834337000538174,0.006240955439310802,0.1317175482836439,0.10572863769563134,0.1325015610380611,0.10381996547581063,0.008699913823813299,0.06574886117108969,0.04047937113210176,0.13761447052137665,1.0,0.023992395959347435,0.09098596861764319,0.05865205492778158,0.10026767800616998,0.29534429306197674,0.7038940141619326,0.036882284682337896,0.006923148273002666,0.07474159057219443,0.046707181745288096,0.10304799377976015,0.10790748271755035,0.33344438024235235,0.018098249833073843,0.06725784381100208,0.05058111147540856,0.5034372317270515,0.045209155037364335,0.15949476477455904,0.16347615459279452,0.227266736972223,0.2528290944949766,0.22495733430176734,0.1308632782894955,0.05693757090631435,0.29429929082999084,0.04656513888267966,0.5134791466884534,0.04977270754576857,0.0032764899567427896,0.01299478260249265,0.06003536952575106,0.06798536597298088,0.02161839981725122,0.052645350503776944,0.266218335412028,0.04094888696971033,0.024711829078705838,0.18915159860690833,0.10683410379701919,0.046306445478133784,0.005102641927461682,0.07852335448258929,0.33932081288362204,0.06465120175395778,0.08590877355298021,0.15775185910909972,0.14413148067456183,0.020960418054037477,0.008841097270909093,0.36254951379624734,0.30067569448614695,0.16557303794167444,0.12645234696143237,0.16058568388869066,0.035882600337087456,0.11831007132107463,0.16848676883306313
SBS22a,0.011522568392270172,0.0066400708694457355,0.32172250544921277,0.28167576356589097,0.19749264779648834,0.015723317589126262,0.013071088095488292,0.026203403667088287,0.20130587712891057,0.04737735053255043,0.4615296501951467,0.20053322032825804,0.005277009388729881,0.008514817906654204,0.06205421487204643,0.026279237079795292,0.01623342555114482,0.0960179333919301,0.01353068409457514,0.018814570487710625,0.01703654471232574,0.15421013064710998,0.07713596654113797,0.011783183046092494,0.06459006181037763,0.020952932519957335,0.043045642379520355,0.023992395959347435,1.0,0.8404208915145427,0.020151839588105513,0.07248900196399244,0.7001645984494977,0.07631632211920725,0.5920910371257874,0.011994886504620994,0.051057872242872726,0.022799489551137087,0.19851839652606829,0.04249758438415796,0.02642305118914312,0.2937784342940364,0.4593425812835935,0.0340290612126799,0.09660873259900038,0.0236291643505816,0.17339482804626627,0.19558263326803904,0.25081400418792965,0.28742745942168735,0.23792703864951747,0.16100753093271214,0.03866918446514789,0.06166187726885719,0.026863125616573447,0.08417267243453519,0.3209901535322013,0.001845663863964453,0.0064902893590379485,0.035762095667465243,0.2550416431349928,0.014315907832227914,0.050709219914382375,0.0511124661787723,0.07764515756870471,0.023230642196753526,0.08963034865548447,0.13440335850250773,0.016024810499790654,0.007084768592830359,0.031567093985653494,0.329553375716753,0.04680254967163966,0.08958042858787896,0.14714101046179062,0.47095950583377155,0.47612833279394806,0.008221292336480057,0.22809280149088684,0.27039248906377544,0.20679229016605638,0.12805168907015485,0.41646446242932833,0.04007073701988628,0.08045949147580789,0.1726792526881309
SBS22b,0.03461308041726141,0.04244871134673367,0.3832307700612736,0.27948868572193264,0.3494677466204066,0.04648311698303553,0.05304925500547719,0.06678792058363614,0.2869697475433184,0.11675888748621344,0.4500397823025666,0.3580882820912641,0.0400880683701772,0.04234756128540074,0.17102428929562852,0.08100342687160555,0.051824738337596044,0.23533615859072454,0.05092088009715656,0.0679168588530692,0.053191410505042835,0.35060609126068365,0.05728738752667506,0.02622531945246942,0.12984443779278365,0.05859371069374375,0.10717341274033754,0.09098596861764319,0.8404208915145427,1.0,0.04937674758592592,0.11296576234953026,0.6336287480295063,0.20468566421172507,0.7184927977236065,0.044447772517979156,0.0945144955273376,0.06688673547583646,0.21849379940644242,0.0785551210282921,0.07188749107638692,0.5516022661067325,0.37416642435425485,0.09024115108135033,0.24943515552359385,0.06104115437349611,0.25161925847907984,0.3056701937766295,0.38761547483387937,0.39585020043987673,0.47560729137071667,0.20169784584340866,0.059159804617043954,0.15171332002674875,0.06519789577152069,0.1476009090504229,0.5905767543841354,0.010680819752096338,0.02370802933716476,0.08668860253792965,0.36062581740445154,0.048174302787143075,0.08711630201673504,0.10176959387163365,0.08110790077677665,0.07710233330695326,0.16255127996722518,0.2494087914208707,0.03403859485045646,0.017984120632668632,0.0763523273057033,0.5656928357527994,0.10766207362632352,0.12989823864554917,0.3248624636689461,0.46640590846714414,0.7383722625387301,0.03935819736699131,0.40083758375907497,0.4381566250972553,0.2987371226776918,0.16440375425796816,0.4401309744936486,0.07316023177855113,0.13091411502309291,0.27769038056329753
SBS23,0.06780238901114044,0.10249566015815781,0.38877059136620273,0.13455179191436817,0.4589791137560082,0.43469756934387616,0.3295220180018267,0.6891508489123159,0.062373778632363264,0.0883337456354305,0.09507184952674952,0.14990268306728283,0.02147957358208441,0.08443630252617595,0.10000734681499202,0.023634788205269652,0.76896599395373,0.037413924929581954,0.012818930637725878,0.055220968885795196,0.3741791419373621,0.07777028234400618,0.0068749285627068835,0.0017419089272859845,0.10580506269130452,0.8113493239376132,0.22974165297991322,0.05865205492778158,0.020151839588105513,0.04937674758592592,1.0,0.23252811604840673,0.21395665816972465,0.04489628852113381,0.08155424631674091,0.010247209824607806,0.06771875361140589,0.6930220600731674,0.7685437880880704,0.5578576232025834,0.029672561786290186,0.01021607655041612,0.4290872571649187,0.056533589672097984,0.05846416400582577,0.02825222990488141,0.13016296472572964,0.5639522379764723,0.21615613773580578,0.5342286359130168,0.10073332904634436,0.7652218812387485,0.00551273523695861,0.4315744283689045,0.015361279201991151,0.14251401605193592,0.07231082718128523,0.002424822237971469,0.0034683515147673205,0.15377151555243884,0.08109018090306763,0.01799521520224323,0.06898549328778758,0.037070073458542185,0.03224239953585095,0.009856150956208842,0.17539633408080169,0.20622728764237463,0.012219249077085603,0.008059419328238282,0.7099583944185179,0.03833199790463049,0.06427340482289379,0.10875923172129853,0.01813193032915661,0.25795903227215633,0.004327616672683887,0.031921547660304084,0.46109481423122,0.11184673227377107,0.30213811036868155,0.2394814953724217,0.10404181562274362,0.43304206321635863,0.04169302129932784,0.44168449964280365
SBS24,0.08618722574435767,0.03305213653310368,0.47515832125290214,0.653638532515945,0.3878910228377508,0.2679562867309033,0.08507387083829354,0.12270921454797801,0.0722109805442337,0.07696244102521965,0.5571905800888405,0.22279669774293387,0.1589234601356352,0.08049206771027262,0.2943595992112238,0.26610864136566814,0.2059958076583892,0.09733849051350596,0.08633780076966402,0.3485047689224059,0.31101977722077545,0.13221223397111914,0.04029845604165572,0.036438625469926045,0.6195924976478528,0.15356840632500324,0.2894680938117037,0.10026767800616998,0.07248900196399244,0.11296576234953026,0.23252811604840673,1.0,0.3252073693987634,0.0945249554698766,0.10186854217316177,0.04400181739737463,0.8590990954630502,0.19709126162557078,0.24054787722008397,0.2556634506030455,0.0627670675265497,0.044205109640955476,0.4775665606837962,0.4921616099810695,0.11986756251067365,0.2475436290741243,0.2823196821050289,0.5116209072451706,0.30290899434077234,0.36140338186643506,0.1328005045167765,0.5202436880173692,0.0805712222149273,0.3610639969528231,0.3384446024411012,0.17012224356666472,0.1661781383840013,0.08978614013420583,0.1784126915280656,0.319770473731085,0.24209247733103778,0.2500972711206466,0.2399065345602458,0.100571597475963,0.060032102212519534,0.22972625019616477,0.13229537575352746,0.17681560180450784,0.4957819716507894,0.027491352779053346,0.32013688603364165,0.0859651183232717,0.1453714817600511,0.1362012205235219,0.0793512014285731,0.4038264161667716,0.04076166290230432,0.21713060196712453,0.33119220774406133,0.18745009518951194,0.5649056105988577,0.7979245188903674,0.21039614438525456,0.08387361072255439,0.18586043940074193,0.26060349942972927
SBS25,0.22574094763748032,0.13048002208595644,0.7068406881035814,0.5095559114669858,0.660863235914682,0.2849133948325404,0.1635757280436798,0.20944756251548613,0.3073123053043869,0.2583773550297809,0.6579164917609033,0.46956883726857246,0.2087749586849046,0.19802940483752718,0.42742547943814513,0.23937159912211237,0.20425551709218204,0.43273464050154353,0.17306224007078364,0.2773182590488097,0.23772416966055876,0.353427979620222,0.19232197258021588,0.09200739097907262,0.3967536908920557,0.23743557522626701,0.2881684798344335,0.29534429306197674,0.7001645984494977,0.6336287480295063,0.21395665816972465,0.3252073693987634,1.0,0.42285346724620765,0.39661044351712893,0.0923994404080204,0.3412254713168501,0.28533574738857115,0.3890592485939276,0.3379832370951036,0.19741662605833254,0.28152465795965287,0.5608079368243715,0.3250659218796905,0.4293640433596091,0.2030419413289659,0.4608202693943487,0.5892162834870007,0.5700174679188469,0.6984907402891963,0.45716540928618443,0.3925077141769997,0.18189368865059918,0.4152594625094961,0.22640964480884818,0.4260877660707916,0.3540248285492438,0.013548074588514813,0.07758619248137089,0.2414900846975636,0.38781458384800604,0.12267191610619232,0.20986133361012105,0.28786133212104326,0.2152555674889206,0.24312491207043052,0.36727707337916915,0.4115486269774713,0.1377658517066348,0.08512280614137357,0.2412995853053601,0.4805914754759114,0.25441337083660664,0.31502618867502596,0.35385071514144806,0.7269906110905162,0.35659271011858296,0.10812563184509871,0.6181503326250576,0.5306305448424967,0.5478683169219727,0.45998500229022565,0.6516703038147673,0.2258672864636947,0.26095452554351906,0.3779186051943453
SBS26,0.05179165209835368,0.020367891073824418,0.4334439596095866,0.1008828812795236,0.6568997557152932,0.08647583265476533,0.03113758188924809,0.05253299788356158,0.17641379577574567,0.3965468182780354,0.15032566333723596,0.45186293100715325,0.02199400320348599,0.06013625625592922,0.2709305835979724,0.05376351346333308,0.04479560481092637,0.9286354934410226,0.01664621028215718,0.11887169164475919,0.0989615003293004,0.5377973976000661,0.37296068616756517,0.06731390990222885,0.07185169288125304,0.04735951485737877,0.18333926040721704,0.7038940141619326,0.07631632211920725,0.20468566421172507,0.04489628852113381,0.0945249554698766,0.42285346724620765,1.0,0.05246625555822726,0.06669554428386759,0.06446560650594935,0.05456802800040739,0.1674345764535612,0.09629982107193258,0.44976343445546807,0.03466683137594995,0.06723708294041097,0.05707844488760139,0.7665839766833639,0.04687074766827537,0.2527329422469924,0.258891631023479,0.3813621805918128,0.5540000991052082,0.3277489522537609,0.1346565553833241,0.13923535637918294,0.37370139168995553,0.04049007123475956,0.7503348167789224,0.0855769765167389,0.003507920737157888,0.009263026259377583,0.0890010324092173,0.14962796412445445,0.02704780152811259,0.08408721415689513,0.6918515123472654,0.07548318941507581,0.047847140335571914,0.3931751625956983,0.28937177615255805,0.036459248230575336,0.022869247121192204,0.07343177102468867,0.4200259671079458,0.07635510798501066,0.10734176124341621,0.4134104106706835,0.2613686254277475,0.0368237530643547,0.010723133487697378,0.6447378339529396,0.42223167811262907,0.2513719130540035,0.1459720774730774,0.4367052934920601,0.059063605902391236,0.22124504700833336,0.21663904284436997
SBS27,0.04172983506476802,0.06260920866439645,0.19532369472991074,0.1746814315432993,0.16902200825671454,0.08347693963205016,0.06781624074067805,0.07158395099956205,0.0554195757743543,0.04145083109163672,0.24550549577377667,0.13483800073297203,0.03354508324280747,0.03516468355371993,0.07561899620769896,0.048979787466165714,0.07234015479684774,0.05884487214968204,0.01920706112399928,0.044946192428508724,0.07757730596132117,0.08237918413366196,0.024717183012466948,0.007061331532028259,0.09158482389260247,0.07678505531027979,0.0586390605463083,0.036882284682337896,0.5920910371257874,0.7184927977236065,0.08155424631674091,0.10186854217316177,0.39661044351712893,0.05246625555822726,1.0,0.005926155168814451,0.09112440646085407,0.1024439973093384,0.15957241905937447,0.09198507517694954,0.026496628731071947,0.24101723290176547,0.3098542848681447,0.07025255369732175,0.061010677555571546,0.03200012817230735,0.11902407170576768,0.1782179331495387,0.14811503020079453,0.19089053922284416,0.13076897198382165,0.19129228200469017,0.05341723495120232,0.10329218375550131,0.03402714006212537,0.09772391537067482,0.36156239131258894,0.007884871947388739,0.011190611872262446,0.06821524673407808,0.28415242523697226,0.03400617030795938,0.04952923931760833,0.038442365226814545,0.030829914420216653,0.04330743001877779,0.07441055983039013,0.12371845452602026,0.03863374688304233,0.017517469545171083,0.08802119004802977,0.31777834536453087,0.04978080210500535,0.10091068652383384,0.09775507773437353,0.3355961488078407,0.4091855966097966,0.034918988952347796,0.17236282796815594,0.15977422606688874,0.19278158871368423,0.1254512098505155,0.16074336211353524,0.0805550907872622,0.04934676254318582,0.1732084681933902
SBS28,0.014829137397035619,0.011858766137552768,0.14448365218476944,0.021672205155643942,0.15220785078727395,0.018065543704845255,0.015014238566975924,0.01825216372933769,0.09529529367960454,0.019140863774964267,0.03151899390091539,0.555655683414623,0.0359317915828784,0.188786376331335,0.162453852358436,0.06138451165754821,0.01475866739466436,0.02333847557303559,0.005675217569493518,0.017285250776819305,0.030451187146678715,0.07220501156720605,0.022766378770497808,0.4260846124259128,0.04727342944730073,0.027333392076944296,0.01688899165613511,0.006923148273002666,0.011994886504620994,0.044447772517979156,0.010247209824607806,0.04400181739737463,0.0923994404080204,0.06669554428386759,0.005926155168814451,1.0,0.021128604605631263,0.045896404231944854,0.04601019184229305,0.02364605494300831,0.013505035124544262,0.00655136328279371,0.03988575847621978,0.026529234494588882,0.2286716502164743,0.02407960113682761,0.11815526977187718,0.16399569717065332,0.5091523053107341,0.1467402899032978,0.4925455867739412,0.024717472056132395,0.040701687858267666,0.05414683334131287,0.01207358784806345,0.023607107134595795,0.044537665003686944,0.005228510232095029,0.00445786654201219,0.032553676951050825,0.0368928081617943,0.03496347735972183,0.031605254025605656,0.014917033356522613,0.13925281362217978,0.07873710860971328,0.4742318238355929,0.10548736778623546,0.013244119890690076,0.06498972024191607,0.03586203697332502,0.08072097056960692,0.034429671672743245,0.047863210831202596,0.3813837454663167,0.08558743793885282,0.03516549762628074,0.025325580069738507,0.03651412700978196,0.4357361935624171,0.053995724367359665,0.023387860904160007,0.14755485913468835,0.013732848725670932,0.10181540505210285,0.08790870101654225
SBS29,0.16171863024815458,0.04103102103043743,0.45887924065319685,0.7843708992717212,0.3230421285666323,0.18474656472670303,0.04326348641550248,0.05628470054154466,0.05579165967143718,0.05190180768988062,0.6893124769679493,0.18971680721724904,0.24376383745910135,0.12235213543426993,0.3972097311584293,0.3632770667950127,0.05093081414240164,0.07245908431455572,0.07168934554074224,0.5360688543938801,0.23230001078235274,0.11495218574504329,0.024509385341274115,0.009718577467964451,0.8287625324290144,0.062388573400257274,0.3668131716969326,0.07474159057219443,0.051057872242872726,0.0945144955273376,0.06771875361140589,0.8590990954630502,0.3412254713168501,0.06446560650594935,0.09112440646085407,0.021128604605631263,1.0,0.08616049056329667,0.20303112522360522,0.17933725575485604,0.05760858932993751,0.03467749896803418,0.49672910731222975,0.661460701366452,0.08201805628798053,0.4271487961584215,0.2614589568626484,0.465457077761548,0.28216955237867647,0.30323969302382947,0.08919390124240101,0.3301413860707565,0.07660656235761532,0.2635582846546488,0.5127169967624684,0.15712918203213355,0.1947521786872517,0.12888196100711158,0.24307720470516636,0.4211457413449151,0.3056363142621271,0.3402313833680076,0.3064087182700381,0.08527489838167313,0.03617576356165941,0.3521714646993567,0.10919441018551457,0.17158980485926856,0.5758342731085331,0.012377404479568921,0.1332592222109994,0.05852162858008925,0.13720552782006545,0.21014994677514354,0.0586964878306111,0.4265443993436012,0.021719339324788978,0.2986558895009457,0.29774693615833037,0.18247107700530252,0.628765420818555,0.9129861426801426,0.20137980401846733,0.0902896227144081,0.1904971093137504,0.14508309237047246
SBS30,0.11245951964910283,0.4645448305124551,0.3899497620137553,0.14176285161494728,0.5558297891849461,0.38234586763194844,0.7230137313914852,0.7710559581433136,0.08315274261386951,0.10176789259673669,0.09309700522637165,0.16664931422639706,0.01962505387097213,0.17008085849931975,0.10415702082126144,0.025033425019778344,0.7607312942034075,0.06494055205531213,0.02151354337784772,0.06365766387911398,0.2480302152743996,0.07693427178874823,0.023109440986649132,0.010411565033085046,0.14082104763948045,0.598198153587201,0.22016405981128429,0.046707181745288096,0.022799489551137087,0.06688673547583646,0.6930220600731674,0.19709126162557078,0.28533574738857115,0.05456802800040739,0.1024439973093384,0.045896404231944854,0.08616049056329667,1.0,0.5472978089124657,0.659997970438141,0.04719390896592235,0.018701680367892548,0.28639574072288565,0.07573491811473843,0.08702500956663706,0.03941835605871857,0.16054489335980182,0.7205307573977796,0.33978849331263095,0.5760204706681579,0.14439469488689083,0.5338260411954132,0.011529423800755279,0.40180078149596743,0.019742836097346284,0.227695622565113,0.15748358890670755,0.00213690529072863,0.005822954589831619,0.32951032853085527,0.14802839864354955,0.017740638680969867,0.07603258841024418,0.03261181446990469,0.055137776554697204,0.01609879215319865,0.23901819295636206,0.37967732240076146,0.016703770058868028,0.01501666322766615,0.49140076931640486,0.06951315993313145,0.1002123770477289,0.1567812766206338,0.038772861285620186,0.37657347350259873,0.01056698452571958,0.07670479972137223,0.4737467962436588,0.17000755469020035,0.31007871967471146,0.2325744382234134,0.17640250280233194,0.5286444878453032,0.06807508898201209,0.3550179302573273
SBS31,0.06193862105492165,0.08900721354011276,0.5358976431424279,0.33599050873211533,0.4967505591454139,0.1702666561867029,0.3081150513023905,0.7327708428095996,0.17511825843914686,0.10348318352946506,0.34238841789617247,0.2546208385839508,0.03381683081937703,0.08949399746318198,0.18086798266510384,0.06317937369870585,0.5133015381023858,0.17603227695918677,0.030340165003543196,0.15812728183130076,0.13701732633982244,0.20108478390810958,0.11526932956576796,0.020489875662694668,0.20020449757852732,0.7646763185339267,0.25150753654639657,0.10304799377976015,0.19851839652606829,0.21849379940644242,0.7685437880880704,0.24054787722008397,0.3890592485939276,0.1674345764535612,0.15957241905937447,0.04601019184229305,0.20303112522360522,0.5472978089124657,1.0,0.34958517211277185,0.07167564110478797,0.06370915528134002,0.6974010476796133,0.14398133032992766,0.21431127696998298,0.13387023337441317,0.23347727199969637,0.5517506692650197,0.33046319735523944,0.6024249921596169,0.1853592754996699,0.43409981203648007,0.06446962596270134,0.2176850186992515,0.1408833820489579,0.26661479628087514,0.15262799171875585,0.007667744144308708,0.039530850949650365,0.22752249144213543,0.16767844855619285,0.045045003291258046,0.13071168892693097,0.09436030318583044,0.0675988296012342,0.06073474280098434,0.27906098348685693,0.3058935440915498,0.06608083651289909,0.02419392307297541,0.3245216989833347,0.16742330795288218,0.12278705192500128,0.15368606467807477,0.140648549985803,0.39733188352305504,0.10590153217266929,0.04946378930689199,0.5833726870970293,0.2463296547642404,0.4469616828611116,0.3153613113438354,0.29195836273278375,0.4941378885971939,0.1074040816468429,0.26323732317948134
SBS32,0.1980800433757165,0.24453216846849912,0.4070587485503905,0.20277491003762882,0.5477073967626126,0.41507665246930536,0.32627777418749404,0.4127665145488627,0.07429645689446285,0.18994740276928623,0.23981134747157884,0.17078341085553894,0.06998875559574025,0.1712166624114737,0.1689532102578668,0.08630072147054768,0.7852328869689473,0.0940142225489693,0.02691100799082924,0.14426204370445173,0.2495068681706657,0.09459862110194295,0.01689914286221128,0.0066240973759161825,0.20070274508615793,0.475959743991513,0.22588479679747997,0.10790748271755035,0.04249758438415796,0.0785551210282921,0.5578576232025834,0.2556634506030455,0.3379832370951036,0.09629982107193258,0.09198507517694954,0.02364605494300831,0.17933725575485604,0.659997970438141,0.34958517211277185,1.0,0.07149092403774193,0.028833802721713875,0.21153112956970088,0.13735252710185009,0.11836455416606384,0.051807682737825544,0.2137571846528623,0.6371730428322606,0.3169022766547419,0.5722280202522332,0.13459969973285335,0.558808635181713,0.03815608373877999,0.48095816533315405,0.057628091096695755,0.1927681383884654,0.1768306968889567,0.017529539915788872,0.01680903217694163,0.3312358268108917,0.2331518681784398,0.06827202235135477,0.06690614392661931,0.06027930894723621,0.06713224945121965,0.07702986377228593,0.23965523875436556,0.4469289189746841,0.040063195433032384,0.022281517836389098,0.5863939724169829,0.11731547114947627,0.11765855010447934,0.20960083401330465,0.044731677602080744,0.4975065454404488,0.016232570822380388,0.08435533325232158,0.4239080194726339,0.18216776610206986,0.3514178849350712,0.2613864106206869,0.26628811074983916,0.20856882535327526,0.09865142699914142,0.31030595132811034
SBS33,0.03423077242597439,0.04567081128140382,0.2169173415833916,0.06998244529339503,0.3089315023025425,0.0572251761186684,0.039011245333521294,0.03924920995412218,0.06868829413138633,0.11131281445110064,0.07193649438992411,0.1623452937547588,0.041466014797464035,0.0311410197136881,0.1710205763907794,0.06945421802579088,0.03200943123982658,0.41436188914325955,0.06960243917968945,0.07218943701755454,0.05428411012080081,0.12987855974754614,0.06714883719351483,0.007682913136690339,0.08402775529980744,0.038014161363174814,0.09449985339024713,0.33344438024235235,0.02642305118914312,0.07188749107638692,0.029672561786290186,0.0627670675265497,0.19741662605833254,0.44976343445546807,0.026496628731071947,0.013505035124544262,0.05760858932993751,0.04719390896592235,0.07167564110478797,0.07149092403774193,1.0,0.024339888492589834,0.040322841294326284,0.0693594393622714,0.18693869546716813,0.027082353940349524,0.141757059578824,0.1404301664071792,0.1741585734383405,0.2558299680015297,0.1802072262841774,0.07547849922965655,0.05504456551905801,0.20748011922616016,0.0332637980366034,0.33887165571970046,0.04925851974747064,0.009505402319800016,0.008380742916479611,0.05755851774930565,0.0844257753714186,0.04364843822852382,0.04209305532373131,0.6103942981064433,0.044849961661665216,0.05832875477078092,0.08740802887848398,0.10343690256411853,0.02027458213389033,0.016705928305055906,0.036054569567339656,0.09627250162580236,0.07130076957113274,0.05558241405581521,0.05757367319950346,0.181809732046311,0.01798338310090175,0.036554049808775635,0.2482284924477065,0.14587761075954497,0.09433934964156043,0.12500751757723683,0.1748441597443029,0.04148438357354922,0.11744976904837523,0.057671178746252605
SBS34,0.03785092915485799,0.005668344031562467,0.1419290519210965,0.0940366422907738,0.13086613669576674,0.04079910540633258,0.013963151731741896,0.033935470460161654,0.26155432614391716,0.1303051728874326,0.27040120338554985,0.24170818229469093,0.012787030563050528,0.012893651174398557,0.27420834018823537,0.06230515836718642,0.010758049487301302,0.049248834181373935,0.007397712393414135,0.011641306508569316,0.06081229434796165,0.09653351664084409,0.009817695334969123,0.003504412793324696,0.08201391664224289,0.01306217631540496,0.10486384878216626,0.018098249833073843,0.2937784342940364,0.5516022661067325,0.01021607655041612,0.044205109640955476,0.28152465795965287,0.03466683137594995,0.24101723290176547,0.00655136328279371,0.03467749896803418,0.018701680367892548,0.06370915528134002,0.028833802721713875,0.024339888492589834,1.0,0.08111131754088297,0.029764926654804458,0.051127634253114174,0.01835851576819758,0.10601957637535597,0.1698458728833887,0.2112365054274017,0.25497981972119943,0.5792810179315162,0.0846661249572811,0.030756050382312106,0.1570211066284174,0.010984697803859134,0.04938463982567243,0.6762503542778755,0.0029799506642240736,0.005240028127230567,0.040970803217454055,0.29580600314736816,0.016719991841600446,0.03157978245792248,0.01693693503679239,0.024960505709445413,0.06587054154775762,0.07256261494775595,0.11138630156476959,0.011713341632444307,0.0048605735032855035,0.058483663378376405,0.5889186803712665,0.050834850032693835,0.07237671859257888,0.2544721732681461,0.1287964680660969,0.6497740562726844,0.014731494725358063,0.12859255568506844,0.2047351485748773,0.17867325865656014,0.061507636185627934,0.2638754431384842,0.035347640879971554,0.034735803322729186,0.06857630102224199
SBS35,0.02162243048529844,0.04549838175370213,0.6265318102212639,0.674647235701902,0.3781652678287519,0.1237752116598958,0.15993654056724727,0.3843885872203223,0.17594469395233236,0.052092228603369595,0.6736138018222642,0.22803153152727096,0.10649200698702543,0.061215261247464126,0.28521247726929433,0.15825831654832667,0.3023347481438555,0.06609347254307596,0.13117254108043008,0.48672142247814754,0.16426256464716926,0.12543253054336367,0.10263127265107741,0.03207155533180328,0.3748725708435551,0.3551440529192881,0.5176017049323468,0.06725784381100208,0.4593425812835935,0.37416642435425485,0.4290872571649187,0.4775665606837962,0.5608079368243715,0.06723708294041097,0.3098542848681447,0.03988575847621978,0.49672910731222975,0.28639574072288565,0.6974010476796133,0.21153112956970088,0.040322841294326284,0.08111131754088297,1.0,0.32917067874346406,0.10520023674580292,0.3838110336772942,0.35388659549371115,0.490921769958063,0.3601321084552529,0.5165416817653932,0.17720982433819532,0.47154373193947097,0.07693035229558631,0.3129253825054139,0.4538199424695516,0.16485933491189808,0.16680681838260125,0.010006708172087708,0.12927016141999992,0.3042998223664266,0.16168334352561953,0.10764939279012575,0.23351155175576443,0.05373303594596812,0.08887334400954328,0.18227664840901792,0.17239835153243688,0.18250789269719547,0.20669157796183213,0.033122453610557545,0.25889891372876495,0.1259350468627194,0.24700356501780185,0.12849751701527978,0.07044926063348811,0.5893671660035115,0.19098187645846476,0.08640703366084312,0.42575133177211955,0.28907806157376825,0.6400699956610503,0.5734465591023188,0.3409313711028611,0.20433519915816645,0.10047354283217058,0.2950550159709
SBS36,0.04312685452830656,0.050859251615889334,0.3400708241964009,0.6494323404611687,0.2707148955546862,0.06565158272508032,0.05820049696012308,0.06878251274979752,0.06348786498351722,0.059812345928617505,0.536176838705802,0.2580949661687768,0.7789217251497118,0.15542482760377285,0.8103601330947924,0.8822764565273754,0.05563761492512842,0.07209424852052537,0.17344027572536924,0.6116090147133704,0.14107698437459837,0.11616006178905847,0.016705434805550534,0.010665571722518918,0.9086864647326168,0.061851878467228616,0.2612232254613295,0.05058111147540856,0.0340290612126799,0.09024115108135033,0.056533589672097984,0.4921616099810695,0.3250659218796905,0.05707844488760139,0.07025255369732175,0.026529234494588882,0.661460701366452,0.07573491811473843,0.14398133032992766,0.13735252710185009,0.0693594393622714,0.029764926654804458,0.32917067874346406,1.0,0.07568373555646013,0.3557170298763799,0.18465501635291548,0.4476032359585189,0.32445940565985876,0.29132543043084447,0.0953464598345849,0.28738959797485997,0.044337165028477066,0.20806889501569403,0.5286697382479676,0.13506846229075253,0.11859625730920342,0.1349646095412398,0.1719780591096579,0.18401630901305277,0.18568816272463395,0.6164155369810376,0.20657831722578734,0.05747669303931757,0.03375650133417296,0.8858219101952853,0.11177785676260621,0.14835339736010944,0.30134301578344,0.01092595603558233,0.07312585821840589,0.06410224877076254,0.11734143152264054,0.09356141506927917,0.07619206887863539,0.36788471708308623,0.02509002528225257,0.5193263727959622,0.27820837197646897,0.16598479102933517,0.43831736051242,0.802112939774279,0.1717211583654903,0.07523422921509249,0.08848810341984326,0.13063968846520002
